1,1533070,548.965
2,1554271,1079.664
3,1574311,1196.091
3,1591800,1212.789
4,1609877,1793.913
3,1615411,622.247
5,1616022,8.288
8,1680293,2110.956
7,1691685,2064.629
5,1703068,2084.361
3,1721651,1348.753
3,1736730,1366.618
3,1757912,1413.644
3,1764741,384.978
6,1807520,1105.759
7,1813643,2591.679
4,1813687,51.151
7,1852612,2459.128
5,1852624,224.095
7,1893265,2135.089
6,1901397,2314.923
3,1920805,1387.278
3,1933224,1175.776
4,1970647,321.708
6,1977334,2584.184
4,1990311,2006.786
2,2010249,1119.737
3,2026194,1699.66
2,2046825,1130.666
3,2062153,1651.829
2,2083428,1058.585
3,2100232,1523.037
3,2116416,1475.314
2,2116359,5.492
5,2173285,1083.73
7,2179395,1301.714
7,2194507,2983.548
3,2212182,1532.32
3,2227491,1648.312
2,2249177,1029.917
3,2263761,1699.474
2,2284946,1164.978
3,2301681,1523.039
2,2322163,1155.511
3,2338126,1607.898
3,2352993,1706.453
2,2373596,1132.353
2,2393352,1219.525
3,2408110,1724.105
2,2418762,563.173
4,2449350,1717.506
3,2451578,171.905
6,2490274,2187.594
5,2498188,2408.123
2,2517821,1223.564
2,2537988,1175.631
3,2548995,1135.18
4,2576193,1646.704
3,2591804,1591.806
3,2608455,1685.176
2,2627669,1097.085
2,2649889,1178.869
3,2660853,1144.043
4,2660742,10.889
7,2715079,1988.273
6,2720510,2619.355
3,2736980,1641.583
2,2756618,1134.714
3,2772634,1604.059
2,2794123,1173.963
3,2809378,1606.249
2,2830795,1186.47
3,2847443,1520.636
3,2862757,1659.365
2,2881645,1207.975
2,2888185,406.611
5,2931645,1224.129
5,2942384,2272.143
3,2957621,1682.156
2,2966719,475.283
4,3009364,845.522
6,3015451,2578.682
4,3027237,2016.785
2,3046526,1269.773
2,3067502,1110.701
3,3082352,1673.361
2,3103746,1170.591
2,3124642,1107.046
3,3132048,867.517
4,3131929,11.892
8,3186577,2791.442
5,3194083,2437.559
2,3214763,1131.859
3,3230518,1617.087
2,3250117,1230.274
3,3265572,1651.321
2,3286932,1065.093
3,3303098,1576.768
2,3304349,105.085
5,3350161,1676.481
5,3357931,2410.682
3,3374764,1507.072
2,3394303,1244.609
2,3413826,1236.898
3,3429931,1584.773
2,3449960,1131.568
3,3467551,1588.863
3,3479491,1239.929
3,3517858,167.885
6,3521874,2796.455
3,3537158,1659.429
2,3557019,1212.2
2,3577356,1149.179
3,3582505,631.032
5,3621644,1342.988
5,3630327,2252.944
3,3647501,1595.951
3,3661895,1612.922
2,3682265,1285.445
2,3702127,1200.99
3,3717496,1649.244
2,3725138,412.766
4,3769117,904.749
6,3777659,2340.452
4,3800836,876.205
5,3807766,2520.922
2,3827245,1257.969
2,3847592,1165.756
3,3862398,1710.26
2,3883239,1119.905
3,3899398,1598.965
2,3912579,761.99
4,3951582,575.082
6,3958268,2490.652
4,3970625,2027.034
2,3991570,1183.6
2,4012099,1151.439
3,4027834,1623.989
2,4049135,1077.922
3,4066095,1499.068
3,4082506,1543.045
3,4099891,1452.888
2,4105075,321.653
5,4147660,1337.631
5,4158578,2097.866
4,4169047,2035.849
2,4188711,1114.468
3,4208606,21.796
6,4229640,2756.507
3,4245634,1585.94
2,4265869,1158.585
3,4280789,1577.048
2,4309825,542.553
