263,0,1052.333
203,0,3261.559
1,12238,859.831
128,0,5701.578
1,12235,809.472
1,24684,774.249
1,37170,790.142
1,49854,720.169
33,33878,6396.559
1,46925,693.382
1,61449,349.745
1,74174,723.956
1,86851,744.488
1,99419,753.616
1,112315,748.929
38,90112,7715.328
1,102779,742.942
1,115463,751.306
1,128310,685.56
1,141157,716.953
1,154122,724.347
1,166918,717.803
1,179538,735.758
1,192428,691.907
44,171594,7444.945
1,184310,695.184
1,197739,665.259
1,210629,699.073
1,223597,690.006
1,236796,653.124
1,249795,648.576
1,263136,605.4
44,244832,6891.942
1,258304,641.877
1,271770,572.572
1,285020,621.681
1,298461,576.083
1,311821,615.112
1,325494,534.996
54,307336,6869.035
1,320613,642.229
1,334426,635.148
1,347521,646.179
1,360706,632.797
1,374266,562.488
1,387718,591.318
42,368110,7174.23
1,381290,634.525
1,394016,696.913
1,408125,637.347
1,421510,598.902
1,434760,616.914
1,447580,536.633
15,445954,3788.335
1,459254,546.571
1,473970,605.773
1,487234,611.329
45,472486,6205.36
1,485560,656.059
1,499080,555.775
1,512549,583.358
1,526408,271.44
12,527744,3398.15
1,541390,563.202
1,554783,579.268
1,568220,578.293
57,542678,8334.043
1,556249,581.171
1,569565,618.408
1,582931,589.712
1,596282,593.745
1,609611,609.486
1,623064,584.387
1,636431,602.53
12,630865,4358.716
1,644527,535.561
1,657928,580.59
1,671558,541.986
16,668923,3770.242
1,682840,505.896
1,696466,549.642
1,710028,561.77
65,693340,6190.73
1,703007,289.636
1,702990,3.195
1,743779,181.397
45,731482,5725.084
1,745133,527.734
1,758499,598.536
1,772197,547.885
1,785365,622.108
1,798515,602.327
38,788611,5602.488
1,802162,568.599
1,815719,553.965
1,829294,574.797
1,842945,551.431
13,842391,3368.464
1,855713,587.368
1,869604,501.302
21,863145,4560.544
1,874048,370.288
1,874033,2.993
31,904709,1472.912
