1,617686,690.502
1,644918,643.677
1,671423,569.302
1,697972,567.422
1,723417,666.753
1,749253,637.278
1,775451,608.291
1,802112,551.871
1,826895,550.847
1,854699,674.705
1,885554,316.395
2,907817,1004.02
1,933649,645.985
1,959995,594.796
1,976432,334.859
2,1012373,932.97
1,1038858,560.661
1,1064518,570.893
1,1093673,595.94
1,1120214,564.639
1,1147714,449.068
2,1148828,77.773
2,1148782,4.493
2,1235510,570.118
2,1262244,935.878
1,1287771,552.122
2,1310568,987.658
1,1339988,578.17
2,1363211,890.144
1,1389427,589.881
2,1411352,1037.385
1,1438624,495.059
2,1460598,1025.254
1,1488066,488.097
2,1491978,293.779
2,1545472,479.132
2,1567948,978.774
1,1579816,187.515
2,1626173,489.991
2,1637269,460.168
2,1637207,6.093
3,1715962,438.788
2,1737624,1051.717
1,1763436,622.3
2,1784978,1059.427
1,1811151,595.104
2,1831737,1024.446
2,1854404,1076.413
2,1875956,1066.92
2,1898289,978.491
2,1920088,1032.284
2,1941608,1066.798
2,1962873,1098.075
2,1966438,250.713
3,2014917,1143.593
2,2036029,1110.056
2,2057566,1054.492
2,2079240,1045
2,2101009,1036.048
2,2116399,890.301
2,2155930,118.693
3,2173898,1421.883
1,2200275,584.459
2,2219030,1023.549
2,2227572,11.199
3,2272185,1442.887
1,2298383,600.248
2,2320098,1050.591
2,2340926,1131.568
2,2362220,1086.189
2,2383139,1128.15
2,2409604,431.651
3,2427818,1558.165
1,2453988,603.344
2,2475063,1110.101
2,2495635,1035.111
2,2517323,1134.619
2,2519410,53.93
3,2572735,987.643
2,2595144,1088.018
2,2616622,1077.676
2,2644236,469.307
3,2661287,1514.176
1,2687226,633.288
3,2692223,460.051
3,2738990,875.187
2,2760130,1113.747
2,2781683,1062.173
2,2803177,1084.964
2,2824575,1080.995
2,2845180,1169.023
2,2867002,1046.272
2,2888449,1043.742
2,2910812,988.426
2,2931225,16.096
3,2963623,1471.321
2,2984531,1132.781
2,3005746,1101.353
2,3015375,486.811
3,3051315,1584.392
2,3062423,505.535
3,3096897,1445.01
2,3118010,1124.274
2,3139701,1066.3
2,3151718,559.845
3,3193431,599.376
3,3209969,1567.65
2,3230957,1124.769
2,3251762,1138.839
2,3273713,1027.883
2,3295101,1073.219
2,3315951,1140.274
2,3337053,1109
2,3357402,1048.827
2,3381231,1001.13
2,3393716,648.779
3,3393642,7.298
4,3458110,1333.66
2,3479395,1094.748
2,3500132,1144.564
2,3521240,1101.752
2,3542149,1136.07
2,3563463,1081.291
2,3584626,1100.008
2,3607022,979.176
3,3620133,1363.88
2,3657100,107.989
4,3670691,1865.851
2,3691106,1175.675
2,3712829,1043.04
3,3728388,1588.277
2,3728333,5.496
4,3787154,702.547
3,3803263,1672.906
2,3824901,1055.245
3,3841869,1514.082
2,3863180,1083.651
3,3879178,1618.028
2,3899676,1163.189
3,3917422,1434.829
2,3938472,1110.114
3,3955302,1504.653
2,3957777,117.267
4,4003796,1569.286
2,4024622,1222.083
3,4040996,1577.708
2,4062438,1076.819
3,4077777,1676.669
2,4100159,976.892
3,4111336,1112.453
3,4152159,265.592
4,4164075,2015.128
2,4185735,1051.624
3,4201445,1498.398
2,4224246,1104.349
3,4230603,535.687
3,4274098,837.695
3,4291606,1520.017
2,4313466,1185.947
3,4330820,1471.853
2,4351540,1141.653
3,4367057,1399.062
2,4397121,581.37
3,4415538,1367.661
2,4436859,1051.091
3,4454260,1625.773
2,4476350,1002.511
3,4492556,1361.725
2,4492511,4.196
4,4549861,1004.095
3,4568113,1496.892
2,4588809,1136.084
3,4607331,1362.825
3,4625394,1398.033
2,4646327,1118.437
3,4664397,1390.556
3,4664319,7.795
4,4712072,1909.239
2,4732836,1131.37
3,4750633,1432.942
2,4771364,1136.998
3,4788054,1551.427
2,4809813,848.364
3,4829629,1429.74
3,4854921,698.037
3,4868419,665.87
3,4909099,420.595
4,4923467,1766.97
2,4944132,1155.701
3,4960254,1539.525
2,4981838,1189.616
3,5000079,1394.486
3,5017512,1465.087
3,5034612,1505.751
2,5054790,968.402
3,5075972,1314.883
3,5078778,279.034
4,5136363,103.732
4,5150129,1902.497
2,5171513,1073.75
3,5189187,1448.809
3,5206281,1504.349
3,5223467,1509.845
3,5241267,1448.261
3,5259137,1429.563
3,5275107,1241.717
3,5311995,140.986
4,5326126,1795.465
2,5348971,921.998
3,5366260,1435.485
3,5385687,1472.215
3,5403833,1392.788
3,5420898,1311.992
3,5430976,570.078
4,5475378,721.817
4,5488551,1891.23
2,5509335,1101.406
3,5528837,1495.449
3,5537264,852.772
3,5571446,1394.78
3,5589761,1387.853
3,5606077,1582.978
3,5623270,1492.131
3,5639848,1559.972
3,5652814,753.217
4,5691809,641.014
4,5707885,1604.736
3,5725918,1409.633
3,5743291,1463.792
3,5756093,968.253
3,5796751,241.397
4,5811330,1752.253
2,5833105,1044.572
3,5850314,1500.589
3,5868683,1366.039
3,5887679,1431.902
3,5892521,617.71
4,5937291,1115.373
3,5954216,1531.53
3,5973782,1269.362
3,5990735,1529.242
3,6008533,1452.111
3,6027127,1362.368
3,6033309,692.178
4,6074451,917.441
3,6091999,1592.147
3,6108937,1513.22
3,6126635,1450.341
3,6143555,1524.023
3,6161745,1402.102
3,6177701,1621.808
3,6186299,741.341
4,6228216,865.856
4,6243139,1941.475
2,6264683,1055.383
3,6281622,1520.175
3,6299211,1452.275
3,6308659,948.741
3,6351240,404.467
4,6365889,1755.054
3,6383458,1460.767
3,6401562,1496.336
3,6418309,1530.98
3,6434879,1651.596
3,6452043,1621.742
3,6467771,1630.407
3,6485738,1413.493
3,6511601,607.056
4,6522294,2126.679
2,6543963,1055.665
3,6554755,1107.479
3,6596630,374.949
4,6610153,1858.809
2,6633575,1071.193
3,6644905,985.372
3,6677603,1219.043
3,6696676,1401.386
3,6713576,1445.345
3,6733014,1568.048
3,6741962,919.83
4,6773000,1568.835
3,6775417,372.68
4,6819995,1492.459
3,6837852,1405.905
3,6853858,1607.787
3,6870985,1486.564
3,6887225,1564.999
3,6906100,1312.283
3,6922230,1581.458
3,6939772,1444.942
3,6954262,1204.073
3,6983494,905.552
4,7009365,914.972
4,7025197,1618.232
3,7041156,1603.32
3,7058184,1494.925
3,7076464,1380.243
3,7094304,1424.218
3,7110460,1589.745
3,7127044,1537.629
3,7133272,764.961
4,7176028,900.049
4,7188043,1917.274
2,7210897,1015.378
4,7222466,2046.375
2,7243632,1098.593
3,7252677,945.421
4,7292269,608.466
4,7305800,1973.769
2,7328544,941.802
4,7340716,1997.173
2,7356515,905.739
4,7393356,317.493
4,7405767,1932.479
2,7428141,1088.482
3,7445784,1445.903
3,7463281,1463.172
3,7483067,1242.642
3,7497052,1247.122
3,7525578,930.192
4,7538564,2056.651
2,7565838,485.088
4,7578025,1986.541
2,7598204,980.469
4,7624441,915.799
4,7638443,1813.987
3,7654664,1581.24
3,7671711,1442.297
3,7701949,528.757
4,7713655,2041.665
2,7734998,1076.699
4,7747069,2005.674
2,7768355,1010.027
4,7794118,774.752
4,7800667,1053.26
4,7831302,1680.247
3,7847773,1556.777
3,7864113,1574.873
3,7880764,1465.859
3,7900582,1434.773
3,7916850,1591.869
3,7917377,82.387
5,7961747,2043.161
2,7982933,1092.955
4,7994669,2043.258
2,8016037,1071.966
4,8028381,1980.626
2,8050379,1010.071
4,8057918,1196.702
3,8097383,550.148
4,8110306,1909.983
3,8128081,1438.811
3,8144609,1563.476
3,8156402,1047.266
4,8196936,199.88
5,8204487,2455.138
2,8225022,1136.451
3,8240346,1546.684
3,8258026,1553.473
3,8275368,1467.779
3,8292767,1469.701
3,8309431,1533.971
3,8327226,1421.619
3,8334054,511.929
4,8379543,860.484
4,8391613,1986.369
2,8412879,1072.658
4,8426564,1835.17
3,8442626,1572.234
3,8469127,729.062
4,8480268,2092.348
2,8480423,15.093
5,8523852,2104.775
2,8544423,1096.065
4,8558981,1789.041
3,8576988,1513.973
3,8594268,1480.892
3,8610290,1492.658
3,8627454,1467.787
3,8645622,1561.299
3,8663082,1463.353
3,8679797,1533.852
3,8696685,1522.801
3,8706099,945.349
4,8745277,578.181
4,8754384,1364.297
3,8785309,1342.643
3,8803043,1430.28
3,8818594,1645.554
3,8834397,1637.916
3,8859966,644.76
4,8873531,1842.232
3,8889910,1567.285
3,8907343,1457.924
3,8934163,522.539
4,8948434,1767.849
3,8965525,1485.472
3,8981836,1331.033
3,9008929,867.172
4,9020715,2120.484
2,9041099,1168.82
3,9057982,1511.311
