1;27554;201,789 
1;58378;229,688 
2;86923;455,096 
2;115531;436,688 
2;143974;445,998 
1;174580;230,596 
2;202890;458,797 
2;231583;418,792 
2;261011;352,092 
2;289634;422,293 
2;318582;409,089 
2;347489;400,298 
2;376482;382,594 
2;405366;383,596 
2;433870;435,498 
2;463041;380,791 
2;491726;403,989 
2;520228;434,096 
2;548593;423,291 
2;577553;363,897 
2;605939;449,594 
2;634473;405,394 
2;663077;419,292 
2;692146;367,394 
2;720491;433,596 
2;749308;389,288 
2;778438;360,896 
2;806999;422,281 
2;836359;332,298 
2;865378;374,977 
2;876928;191,886 
3;876827;9,898 
5;959620;120,494 
7;983034;931,575 
5;1007858;783,383 
3;1035379;510,846 
2;1064200;381,098 
1;1094668;209,895 
2;1123854;333,967 
3;1151134;549,585 
2;1179524;430,787 
2;1208207;393,296 
2;1236960;390,795 
2;1265983;367,495 
2;1292961;380,095 
2;1325658;452,680 
2;1339914;191,307 
3;1339822;9,191 
5;1420826;284,695 
6;1444544;903,791 
4;1470544;672,091 
2;1498833;435,998 
2;1527580;397,390 
1;1558095;206,979 
2;1586443;441,775 
2;1614992;399,393 
2;1643706;384,089 
2;1672114;423,188 
2;1700441;432,194 
2;1730634;208,089 
3;1757681;558,286 
3;1784812;548,793 
2;1815287;178,394 
2;1843360;456,586 
3;1870425;545,668 
2;1898692;425,169 
1;1908155;63,767 
3;1961214;278,700 
4;1987909;579,076 
3;2015046;546,869 
2;2043348;427,375 
2;2071816;404,881 
2;2100098;433,392 
2;2113048;199,455 
3;2161627;249,599 
4;2187457;674,876 
3;2214611;526,491 
2;2242797;438,078 
1;2273103;226,799 
2;2301519;399,397 
2;2329865;411,885 
2;2358256;412,064 
2;2386712;388,682 
2;2415280;388,170 
2;2417799;45,369 
4;2477758;669,355 
3;2506018;538,558 
2;2536251;408,133 
2;2564633;404,290 
2;2592617;462,290 
2;2604900;180,543 
3;2654177;221,795 
4;2680178;650,991 
3;2706966;579,672 
2;2721590;228,186 
2;2769648;145,993 
3;2796721;548,188 
3;2824925;421,191 
3;2851626;584,474 
2;2879083;416,879 
2;2909033;431,264 
2;2939516;438,295 
1;2957012;109,979 
3;3001135;181,197 
4;3025800;651,618 
3;3054250;567,191 
2;3082444;426,593 
2;3110921;388,793 
2;3139143;420,991 
2;3167336;407,987 
2;3195724;404,785 
2;3224273;397,092 
2;3230448;80,289 
3;3284481;343,692 
4;3310472;623,484 
3;3337373;548,095 
2;3365858;403,486 
2;3390812;317,065 
2;3424837;235,995 
