1,44296,1129.74
1,67783,923.501
1,92700,758.325
1,116672,830.328
1,140962,813.73
1,165316,793.33
1,189825,782.947
1,214459,777.468
1,238933,782.894
1,263625,770.305
1,288859,715.02
1,314070,711.726
1,339302,701.391
1,364037,744.865
1,388786,732.872
1,413668,741.898
1,438896,715.378
1,464303,689.003
1,489538,697.084
1,514531,722.679
1,540166,656.465
1,565389,697.726
1,590777,702.383
1,616235,677.458
1,641541,650.299
2,663738,1167.748
1,689747,623.271
2,710976,1100.537
1,736929,637.937
2,742740,360.76
2,791194,677.961
2,812203,1122.249
1,838126,623.962
2,859400,1092.355
1,886082,550.453
2,908374,996.916
1,917314,175.173
2,966724,556.677
2,988153,1073.025
1,1015960,598.17
2,1037876,1027.296
1,1063983,618.17
2,1084170,1046.913
1,1112078,610.19
2,1134631,962.78
1,1161570,543.462
2,1182964,1087.306
1,1209634,564.93
2,1230683,1027.166
1,1259140,582.847
2,1274664,409.373
2,1310343,1037.401
1,1326099,338.565
2,1366137,647.528
2,1389972,845.089
2,1412062,1013.308
1,1438952,534.526
2,1467082,415.466
2,1487563,982.849
1,1487538,2.299
3,1487447,9.089
3,1577249,1278.867
1,1604309,612.065
2,1623989,1127.786
1,1650872,676.533
2,1672129,1102.826
1,1698203,604.871
2,1720803,967.79
2,1742015,1105.056
1,1767896,652.738
2,1788885,1130.997
1,1815225,589.57
2,1836857,1063.061
1,1839815,89.394
3,1898613,327.782
3,1915422,1551.63
1,1941379,646.051
2,1962489,1105.606
1,1988209,661.559
2,2010041,1044.696
2,2030053,1218.387
1,2056095,629.616
2,2077281,1112.492
2,2082180,271.181
3,2130201,888.956
2,2151928,1046.628
2,2173855,1034.063
2,2195452,1047.991
2,2217958,973.059
2,2237209,1016.769
2,2237159,4.898
3,2290346,1290.616
1,2318585,577.956
2,2340203,1066.958
2,2361034,1152.609
2,2382590,1068.916
2,2405108,960.962
2,2427540,978.935
2,2440640,643.949
2,2483298,272.362
3,2500997,1447.784
1,2527520,575.946
3,2554415,533.667
3,2572498,1411.952
1,2598265,637.335
3,2610957,1108.432
2,2644894,751.65
2,2667369,986.478
2,2688090,1144.586
2,2710268,1003.532
2,2727686,718.662
2,2766481,108.561
3,2783271,1558.811
1,2810216,648.808
3,2827491,1497.861
1,2854267,538.411
3,2870020,1644.439
1,2899753,506.158
3,2912723,1190.604
2,2912662,5.799
4,2973133,1375.366
1,2999364,602.896
3,3017653,1392.341
1,3043490,645.225
3,3061168,1453.859
1,3086855,657.264
3,3104709,1455.803
1,3125150,508.142
3,3161149,40.099
4,3176763,1981.534
1,3202255,678.98
3,3218366,1613.171
1,3244579,607.996
3,3260431,1641.349
1,3286213,648.266
3,3293387,747.945
3,3337590,604.267
3,3354007,1580.696
1,3380135,629.067
3,3396000,1647.431
1,3421737,651.568
3,3438480,1551.837
1,3464222,644.463
3,3482553,1402.528
2,3503564,1128.093
2,3526339,947.389
2,3530610,308.011
3,3580281,765.947
3,3596641,1408.878
2,3596586,5.299
4,3646888,1687.38
1,3673089,613.297
3,3689727,1570.765
1,3715643,624.353
3,3732711,1509.912
2,3754310,1059.788
2,3774969,1110.148
2,3797099,1153.911
2,3798174,79.891
4,3846703,1412.064
2,3867748,1114.34
2,3887725,1223.846
2,3908952,1108.444
2,3929419,1070.015
2,3950696,1205.397
2,3971497,1139.36
2,3991615,1035.599
2,4012860,1167.749
2,4028817,859.489
3,4067881,374.591
3,4084552,1558.549
2,4104604,1215.546
2,4126948,982.162
3,4141737,1699.647
1,4174632,179.471
4,4189156,1780.381
1,4214829,657.44
3,4229005,1583.813
2,4253245,1147.061
2,4271206,846.265
3,4271129,7.691
4,4333727,1341.796
2,4355417,1049.395
2,4375585,1170.116
2,4398755,1071.474
2,4420941,1141.92
2,4441306,1053.846
2,4464739,1105.844
2,4481652,665.268
3,4521128,196.497
4,4531948,2124.493
1,4556928,680.197
3,4574582,1629.157
2,4596023,1069.196
3,4610873,1603.109
2,4620387,426.625
4,4665632,871.261
3,4682686,1596.749
2,4704916,1000.178
3,4721540,1580.029
2,4743376,1042.399
3,4761929,1373.065
2,4783355,1086.142
3,4802765,1284.36
2,4803455,61.18
4,4862825,420.498
4,4876457,1863.612
1,4902031,667.65
3,4918977,1530.018
2,4940059,1116.078
3,4956410,1532.45
2,4978629,1170.502
2,4999800,1116.541
3,5010333,1099.945
3,5050785,260.259
4,5062461,2066.822
1,5088739,601.127
3,5106193,1470.686
2,5125390,1082.865
3,5146514,1401.082
2,5167582,1114.832
3,5182015,1621.265
2,5213123,428.02
4,5226374,1886.739
1,5252249,635.661
3,5268112,1640.122
2,5276040,401.154
4,5275922,11.594
4,5344003,1825.214
1,5369853,636.065
3,5387062,1502.188
2,5408600,1078.691
3,5426027,1482.254
2,5445008,1180.683
3,5461949,1460.018
2,5485784,1138.027
3,5503188,1495.89
2,5504138,65.079
4,5549839,1779.069
2,5570473,1168.688
3,5587501,1519.775
2,5609452,1036.352
3,5626190,1556.976
2,5647396,1101.6
3,5647820,33.384
4,5699363,1232.903
3,5716811,1494.471
2,5738466,1049.072
3,5755389,1538.781
2,5777213,1047.07
3,5790515,1035.77
3,5822024,1024.252
3,5835717,1298.795
2,5873319,114.087
4,5886422,1924.822
1,5911842,622.497
4,5924970,1940.202
1,5955619,276.687
4,5969158,1885.67
2,5989317,1111.841
3,6008710,1465.019
2,6029200,1175.02
3,6040828,1261.377
3,6076373,867.847
3,6093010,1564.662
2,6116621,855.095
3,6132413,1408.86
2,6162837,508.956
4,6178226,1673.31
2,6200140,1042.71
3,6218089,1441.958
2,6230284,454.862
4,6230182,10.19
5,6291702,1877.312
2,6313490,1049.47
3,6329679,1588.821
2,6351319,1060.165
3,6368362,1524.355
2,6390316,1030.037
3,6406572,1612.358
2,6428032,1087.235
3,6430200,138.151
4,6480839,1133.24
3,6606642,1499.21
2,6627033,1174.188
3,6642943,1613.994
2,6669568,546.471
4,6681966,1973.607
2,6702937,1126.69
3,6720202,1504.856
2,6738397,1066.362
3,6773638,55.496
5,6785479,2032.836
