1;34431;289,486 
9574;32926;2471,128 
1;64279;1094,379 
1;94721;234,598 
1;125069;224,491 
1;155529;219,692 
1;186179;207,777 
1;216572;221,095 
1;247040;221,289 
1;277570;223,785 
1;308032;224,986 
1;338598;210,095 
1;369094;222,695 
1;399642;206,992 
1;430096;209,996 
1;460615;205,393 
1;491172;204,389 
1;521478;231,090 
6641;522645;2491,934 
1;551827;819,183 
1;584799;209,289 
1;615581;172,091 
1;646012;213,489 
1;676331;207,580 
1;709345;221,197 
1;717603;48,893 
1;773207;35,399 
1;803535;220,288 
1;834315;164,200 
1;864595;214,591 
1;896674;225,893 
2827;903948;2253,161 
1;934684;474,780 
1;965065;197,093 
1;997425;211,788 
1;1027687;218,697 
1;1058249;201,385 
1;1088831;206,262 
1;1117923;222,554 
1;1150417;227,179 
1;1180421;221,096 
1;1213926;223,089 
1;1244520;202,095 
1;1274855;227,194 
10000;1254390;2227,852 
1;1253519;826,345 
1;1253482;3,597 
1;1374137;91,157 
1;1408676;105,590 
1;1438836;235,095 
1;1469122;232,656 
1;1499650;179,695 
1;1529860;234,592 
1;1560048;233,791 
1;1590229;236,696 
1;1620415;233,675 
9140;1621677;2213,583 
1;1652760;1056,489 
1;1683050;214,891 
1;1713178;239,586 
1;1743413;224,395 
