Compiling main.go
Consumer started [ false PID Kp= 0 Ki= 0 Kd= 0 Goal= 0 Monitor Interval= 1 PC= 0 ]
0;0;4639.865 
0;0;3245.748 
0;0;3249.065 
0;0;3282.891 
0;0;3523.695 
0;0;3294.353 
0;0;3249.248 
0;0;3249.000 
0;0;3248.242 
0;0;3571.521 
0;0;3293.851 
0;0;3252.884 
0;0;3249.552 
0;0;3249.126 
0;0;3557.996 
0;0;3249.088 
0;0;3248.604 
0;0;3247.433 
0;0;3242.003 
0;0;3553.854 
0;0;3265.298 
0;0;3247.419 
0;0;3249.682 
0;0;3249.058 
0;0;3576.009 
0;0;3248.824 
0;0;3249.681 
0;0;3249.506 
0;0;3248.017 
0;0;3577.634 
0;0;3249.211 
0;0;3249.657 
0;0;3249.159 
0;0;3249.410 
0;0;3573.393 
0;0;3245.460 
0;0;3243.863 
0;0;3298.349 
0;0;3249.636 
0;0;3573.392 
0;0;3246.885 
0;0;3247.764 
0;0;3244.073 
0;0;3267.948 
0;0;3632.079 
0;0;3249.332 
0;0;3249.059 
0;0;3248.637 
0;0;3249.394 
0;0;3515.634 
0;0;3247.271 
0;0;3249.279 
0;0;3264.727 
0;0;3268.772 
0;0;3605.405 
0;0;3249.136 
0;0;3247.997 
0;0;3249.702 
0;0;3249.359 
0;0;3582.732 
0;0;3247.417 
0;0;3248.635 
0;0;3249.083 
0;0;3249.710 
0;0;3521.563 
0;0;3241.824 
0;0;3246.649 
0;0;3271.754 
0;0;3274.138 
0;0;3552.501 
0;0;3249.040 
0;0;3249.182 
0;0;3248.738 
0;0;3248.224 
0;0;3505.409 
0;0;3247.919 
0;0;3247.953 
0;0;3248.392 
0;0;3247.809 
0;0;3532.793 
0;0;3263.911 
0;0;3256.149 
0;0;3248.458 
0;0;3252.774 
0;0;3528.475 
0;0;3247.520 
0;0;3243.679 
0;0;3243.097 
0;0;3351.672 
0;0;3483.667 
0;0;3245.233 
0;0;3249.700 
0;0;3244.981 
0;0;3353.638 
0;0;3431.794 
0;0;3250.488 
0;0;3249.580 
0;0;3249.557 
0;0;3304.523 
0;0;3469.911 
0;0;3247.283 
0;0;3247.420 
0;0;3246.434 
0;0;3359.535 
0;0;3495.724 
0;0;3252.496 
0;0;3249.620 
0;0;3246.850 
0;0;3273.066 
0;0;3440.977 
0;0;3247.766 
0;0;3263.882 
0;0;3249.649 
0;0;3384.489 
0;0;3421.777 
0;0;3244.156 
0;0;3253.713 
0;0;3292.494 
0;0;3394.591 
0;0;3361.702 
0;0;3249.670 
0;0;3248.031 
0;0;3245.777 
0;0;3461.527 
0;0;3310.354 
0;0;3277.541 
0;0;3262.804 
0;0;3258.785 
0;0;3409.007 
0;0;3353.415 
0;0;3243.603 
0;0;3298.634 
0;0;3248.582 
0;0;3458.467 
0;0;3339.926 
0;0;3259.719 
0;0;3248.484 
0;0;3246.485 
0;0;3466.513 
0;0;3298.237 
0;0;3247.970 
0;0;3247.219 
0;0;3246.689 
0;0;3538.763 
0;0;3306.737 
0;0;3249.824 
0;0;3249.544 
0;0;3248.536 
0;0;3498.219 
0;0;3292.698 
0;0;3264.830 
0;0;3251.795 
0;0;3128.385 
0;0;3533.129 
0;0;3349.059 
0;0;3397.352 
0;0;3249.097 
0;0;3254.909 
0;0;3535.729 
0;0;3251.742 
0;0;3249.699 
0;0;3249.753 
0;0;3246.987 
0;0;3505.504 
0;0;3275.318 
0;0;3248.926 
0;0;3247.441 
0;0;3249.491 
0;0;3541.043 
0;0;3240.019 
0;0;3274.041 
0;0;3244.678 
0;0;3250.260 
0;0;3533.191 
0;0;3246.777 
0;0;3246.321 
0;0;3275.876 
0;0;3271.415 
0;0;3542.334 
0;0;3249.496 
0;0;3248.050 
0;0;3247.217 
0;0;3242.313 
0;0;3567.175 
0;0;3248.277 
0;0;3249.694 
0;0;3249.088 
0;0;3247.238 
0;0;3515.898 
0;0;3242.883 
0;0;3245.979 
0;0;3244.152 
0;0;3251.902 
0;0;3564.765 
0;0;3244.768 
0;0;3246.575 
0;0;3248.234 
0;0;3257.835 
0;0;3542.341 
0;0;3249.758 
0;0;3249.748 
0;0;3249.675 
0;0;3247.899 
0;0;3497.983 
0;0;3247.529 
0;0;3243.564 
0;0;3287.681 
0;0;3258.745 
0;0;3491.392 
0;0;3246.102 
0;0;3249.762 
0;0;3248.693 
0;0;3275.743 
0;0;3512.557 
0;0;3249.745 
0;0;3249.623 
0;0;3249.013 
0;0;3248.123 
0;0;3527.513 
0;0;3242.362 
0;0;3245.298 
0;0;3278.125 
0;0;3228.833 
0;0;3136.493 
0;0;3595.921 
0;0;3493.967 
0;0;3697.741 
0;0;3320.821 
0;0;3521.068 
0;0;3248.703 
0;0;3236.830 
0;0;3261.824 
0;0;3272.493 
0;0;3482.557 
0;0;3239.839 
0;0;3218.920 
0;0;3288.747 
0;0;3264.592 
0;0;3485.786 
0;0;3245.962 
0;0;3247.447 
0;0;3273.874 
0;0;3344.200 
0;0;3444.160 
0;0;3248.715 
0;0;3249.129 
0;0;3247.861 
0;0;3300.577 
0;0;3429.775 
0;0;3248.952 
0;0;3248.973 
0;0;3281.808 
0;0;3300.776 
0;0;3378.799 
0;0;3260.920 
0;0;3286.664 
0;0;3248.631 
0;0;3365.723 
0;0;3407.889 
0;0;3253.293 
0;0;3249.738 
0;0;3247.231 
0;0;3399.209 
0;0;3377.489 
0;0;3247.519 
0;0;3245.057 
0;0;3248.218 
0;0;3466.804 
0;0;3389.144 
0;0;3235.426 
0;0;3261.857 
0;0;3249.570 
0;0;3436.154 
0;0;3294.292 
0;0;3270.329 
0;0;3276.594 
0;0;3248.232 
0;0;3387.222 
0;0;3292.236 
0;0;3276.094 
0;0;3270.066 
0;0;3248.508 
0;0;3457.008 
0;0;3304.852 
0;0;3292.614 
0;0;3249.796 
0;0;3249.259 
0;0;3494.330 
0;0;3306.444 
0;0;3250.559 
0;0;3237.967 
0;0;3247.892 
0;0;3393.225 
0;0;3327.861 
0;0;3270.761 
0;0;3246.686 
0;0;3246.679 
0;0;3462.498 
0;0;3283.863 
0;0;3297.524 
0;0;3228.909 
1;3019;299.801 
1;6294;238.914 
1;9342;256.959 
1;12344;246.896 
1;15351;242.906 
1;18364;236.951 
1;21667;250.861 
1;24716;245.985 
1;27733;231.986 
1;30794;238.812 
1;33875;218.587 
1;37066;256.878 
1;40057;257.980 
1;43055;250.814 
1;46063;240.730 
1;49124;238.986 
1;52331;252.763 
1;55339;243.791 
1;58336;252.988 
1;61343;242.883 
1;64379;239.844 
1;67631;230.941 
1;70637;244.928 
1;73658;227.969 
1;76680;225.784 
1;79696;232.821 
1;82976;250.896 
1;86016;243.686 
1;89045;235.973 
1;92060;233.836 
1;95085;223.755 
1;98367;247.829 
1;101338;241.792 
1;104399;238.778 
1;107402;244.739 
1;110417;235.711 
1;113724;252.545 
1;116732;241.833 
1;119713;268.702 
1;122732;229.958 
1;125743;238.965 
1;128991;230.841 
1;132023;243.759 
1;135028;243.958 
1;138043;234.797 
1;141029;262.732 
1;144360;227.883 
1;147372;242.832 
1;150359;262.982 
1;153389;218.725 
1;156391;246.791 
1;159668;245.861 
1;162642;246.561 
1;166065;254.805 
1;169087;266.744 
1;172116;229.668 
1;175389;247.886 
1;178370;268.745 
1;181386;232.899 
1;184427;257.754 
1;187428;248.695 
1;190652;221.916 
1;193641;260.657 
1;196677;212.757 
1;199715;260.548 
1;202700;264.945 
1;205942;230.852 
1;208974;263.916 
1;212001;225.750 
1;214989;260.763 
1;218033;224.870 
