0;0;801,372 
0;0;788,805 
0;0;761,570 
0;0;698,731 
0;0;779,740 
0;0;762,516 
0;0;720,120 
0;0;821,275 
0;0;824,238 
0;0;834,932 
0;0;817,682 
0;0;740,937 
0;0;766,606 
0;0;706,952 
0;0;774,798 
0;0;809,691 
0;0;801,629 
0;0;780,253 
0;0;817,723 
0;0;815,845 
0;0;712,285 
0;0;771,311 
0;0;809,866 
0;0;754,961 
0;0;732,810 
0;0;824,877 
0;0;818,321 
0;0;748,152 
0;0;812,909 
0;0;815,601 
0;0;730,607 
0;0;771,807 
0;0;797,649 
0;0;808,762 
0;0;813,753 
0;0;735,256 
0;0;786,893 
0;0;752,731 
0;0;767,368 
0;0;773,776 
0;0;758,657 
0;0;753,718 
0;0;753,278 
0;0;798,818 
0;0;797,557 
0;0;760,695 
0;0;775,633 
0;0;787,705 
0;0;810,499 
0;0;808,564 
0;0;804,934 
0;0;731,034 
0;0;805,516 
0;0;780,387 
0;0;785,340 
0;0;790,110 
0;0;781,598 
0;0;760,864 
0;0;789,175 
0;0;761,770 
0;0;739,880 
0;0;810,797 
