0;0;909,368
1;6281;225,577
1;12653;199,878
1;19183;182,998
1;25587;197,697
1;32213;174,088
1;38522;205,598
1;44796;208,899
1;51079;209,986
1;57373;207,100
1;63696;205,278
1;70373;166,998
1;76636;209,499
1;82886;211,099
1;89179;207,798
1;95533;198,697
1;101801;209,985
1;108192;195,996
1;114558;196,797
1;120903;204,099
1;127568;163,388
1;133806;211,600
1;140130;203,098
1;146380;210,198
1;152648;209,474
1;158868;214,899
1;165181;201,781
1;171472;198,498
1;177819;211,699
1;184120;205,898
1;190356;211,761
1;196672;201,886
1;202926;209,597
1;209263;201,995
1;215693;191,876
1;221979;206,197
1;228184;209,799
1;234520;213,698
1;240892;198,298
1;247244;198,098
1;253542;204,480
1;259931;197,598
1;266253;204,698
1;272590;201,497
1;278801;213,899
1;285127;201,491
1;291365;212,398
1;297629;210,297
1;303945;200,498
1;310300;199,799
1;317062;153,900
1;323439;197,899
1;329799;198,399
1;335997;213,399
1;342284;203,398
1;348560;207,099
1;354838;206,198
1;361180;200,599
1;367539;198,998
1;373991;189,098
