166;481150;1874,700
166;461800;1944,100
166;445350;1630,300
166;425850;1964,100
166;407550;1828,100
166;388300;1927,200
166;368950;1935,900
166;349700;1921,900
166;333300;1640,900
166;315350;1791,800
166;296800;1855,800
166;277600;1919,500
166;258500;1910,100
166;239450;1900,900
166;219850;1960,500
166;199800;2007,900
166;181000;1881,700
166;161550;1947,900
166;143200;1831,100
166;123000;2020,800
166;106450;1654,300
166;88650;1779,400
166;70900;1778,400
166;51250;1961,100
166;34850;1638,500
166;0;3491,000
181;481400;1855,600
181;462100;1929,600
181;443700;1841,400
181;426200;1748,600
181;408250;1799,600
181;389900;1829,100
181;372050;1790,800
181;354000;1802,900
181;336250;1772,100
181;318050;1825,000
181;299663;1820,600
181;281550;1828,000
181;265050;1650,000
181;247100;1791,400
181;228950;1816,100
181;210850;1808,500
181;193719;1701,000
181;176550;1729,500
181;158150;1834,200
181;140250;1796,300
181;119950;2026,500
181;101100;1885,600
181;81600;1951,300
181;62000;1962,900
181;35300;2661,000
181;1800;3354,400
181;0;186,400
196;482050;1789,200
196;463000;1900,600
196;445250;1781,400
196;426000;1926,200
196;406700;1929,100
196;389200;1741,300
196;370100;1909,500
196;351350;1880,700
196;334300;1709,900
196;315100;1917,700
196;295700;1942,000
196;277550;1814,300
196;259900;1766,800
196;241550;1834,900
196;222700;1884,400
196;205250;1745,500
196;187050;1817,300
196;169550;1752,900
196;151450;1810,400
196;133400;1805,000
196;115950;1740,700
196;97500;1843,000
196;79800;1771,000
196;62150;1765,000
196;44850;1715,700
196;18000;2701,400
196;0;1802,700
211;480650;1931,200
211;464850;1578,600
211;446900;1798,200
211;428750;1811,600
211;410500;1829,300
211;394500;1593,200
211;376000;1853,200
211;357200;1882,600
211;338150;1903,700
211;320550;1759,900
211;302550;1801,100
211;284150;1833,200
211;265550;1864,300
211;248900;1663,600
211;230750;1817,000
211;211300;1941,600
211;194200;1713,700
211;175700;1846,100
211;157200;1854,400
211;137700;1940,400
211;118750;1903,700
211;100700;1806,600
211;80850;1976,000
211;64600;1635,500
211;46250;1833,000
211;23950;2220,800
211;0;2406,200
225;481000;1896,700
225;463200;1778,200
225;445200;1803,300
225;426350;1883,700
225;405850;2041,400
225;386200;1976,300
225;366950;1925,000
225;347800;1910,400
225;330900;1690,100
225;311050;1989,400
225;291050;1998,700
225;271300;1969,800
225;253800;1756,500
225;236300;1749,900
225;217650;1861,000
225;198000;1964,300
225;178650;1938,200
225;160650;1796,300
225;141700;1895,000
225;123600;1804,800
225;105150;1852,400
225;85550;1960,100
225;65600;1987,200
225;46800;1888,100
225;27050;1973,200
225;0;2708,600
238;480150;1980,000
238;463950;1618,500
238;446100;1781,400
238;426900;1925,700
238;407250;1962,400
238;388500;1876,600
238;371800;1670,600
238;353050;1878,600
238;333600;1930,900
