0;0;760,192 
1;7036;360,171 
1;13556;185,968 
0;0;726,622 
1;8329;712,995 
1;16680;709,468 
1;23302;218,997 
1;29793;185,587 
0;0;728,795 
1;8359;715,434 
1;16717;721,496 
1;25057;705,535 
1;33430;704,433 
1;40534;365,077 
1;47044;183,209 
0;0;736,764 
1;8380;715,004 
1;16757;714,160 
1;25120;724,935 
1;33486;707,572 
1;41835;705,254 
1;50146;712,582 
1;58066;577,276 
1;64543;190,398 
0;0;732,683 
1;8351;706,996 
1;16774;708,271 
1;25249;707,716 
1;33713;709,082 
1;42233;699,469 
