0;0;858,013
1;6158;227,199
2;10139;439,275
3;12444;605,541
3;14792;602,942
3;19897;330,699
4;25762;247,399
6;28152;598,233
7;29568;691,988
7;30964;696,861
6;32244;706,722
5;34524;606,240
5;35960;691,825
5;36443;787,518
4;38258;654,672
3;41630;497,496
4;44460;553,885
4;46761;603,667
4;50436;463,395
5;52264;653,171
5;53955;665,483
4;56530;577,445
4;59156;573,896
4;61993;553,395
5;63631;672,267
4;65903;607,093
4;68711;553,428
4;73010;403,497
5;78714;262,291
7;79979;708,363
7;80752;757,742
6;81990;711,894
6;82978;733,688
5;84837;649,223
4;87511;567,695
4;90338;552,352
5;92010;668,862
5;93191;711,097
4;96180;542,295
4;99076;546,164
4;101795;562,595
5;104485;566,595
5;106330;652,941
5;108341;630,344
4;111282;542,520
5;113234;640,133
5;115471;612,590
4;118663;517,498
5;125880;119,399
7;130755;350,884
9;134275;476,734
10;134500;811,942
9;135070;777,541
8;135438;799,380
7;136436;734,246
6;137360;742,095
5;138616;708,638
4;141048;589,992
4;143515;587,181
4;146382;549,896
5;152637;221,598
6;158412;254,898
