0;0;710,769
1;6769;274,482
50;7220;786,727
1;13703;194,091
71;14192;783,843
1;20686;194,594
71;21148;784,511
1;28016;153,394
78;28479;782,848
1;34993;194,591
71;35457;783,858
1;41983;195,293
71;42426;785,016
1;48961;193,486
71;49438;784,358
1;55939;194,587
71;56364;785,042
1;62909;193,987
71;63460;780,987
1;69952;193,396
71;70441;783,165
1;76936;194,081
71;77408;782,957
1;83919;193,787
71;84411;781,681
1;90898;192,188
71;91349;782,518
1;97863;194,991
71;98310;785,389
1;104803;194,981
71;105805;730,476
1;112363;186,69
68;113275;735,679
1;119826;186,878
68;120884;727,875
1;127412;187,26
67;128433;734,764
1;135370;144,292
76;136301;737,55
1;142857;188,597
68;143855;730,934
1;150387;187,976
67;151480;721,738
1;158072;185,444
67;159058;720,189
1;165732;189,478
66;166761;725,754
1;173291;188,584
67;174330;724,094
1;180853;188,692
67;181966;723,077
1;189016;135,182
76;189966;734,677
1;196550;188,798
68;197567;726,394
1;204105;189,881
67;205219;718,063
1;211784;185,875
67;212894;718,081
1;219355;186,235
