0;0;718,294 
1;7667;64,399 
1;15380;65,800 
2;20650;311,998 
2;27315;168,298 
4;33321;234,098 
5;38690;299,892 
5;44037;301,598 
6;49501;289,863 
6;54277;362,599 
6;55418;722,587 
3;62402;135,398 
8;66784;402,480 
6;72542;258,198 
7;78154;277,595 
8;82129;440,815 
7;87001;347,497 
8;90204;512,939 
6;90012;853,384 
3;92330;603,087 
3;94654;601,595 
2;98699;429,368 
2;104746;227,999 
3;108692;443,198 
2;112720;431,281 
2;116703;434,897 
2;121771;328,899 
3;124140;596,189 
1;130654;184,699 
4;135414;359,663 
3;137733;602,830 
1;143871;221,898 
4;145137;706,682 
1;151333;216,798 
3;153778;591,180 
1;161272;83,799 
4;164111;550,567 
1;170294;219,674 
4;171606;703,196 
1;177766;219,398 
3;180127;597,132 
1;186416;206,699 
3;191580;317,762 
3;193786;614,572 
1;199974;217,994 
4;201176;714,204 
1;207389;217,199 
3;209771;595,385 
1;216899;120,999 
4;219753;548,799 
1;225932;216,497 
3;228462;580,779 
1;234603;218,398 
3;237004;592,835 
1;243635;170,598 
4;249643;232,973 
4;252619;535,465 
2;256595;436,662 
3;259031;587,857 
1;265244;216,498
