53.5 ; 100 ; 18969092816 ; 23476816 ; 3316942 ; 828 ; 58343898 ; 0.0001915982437939745 ; 425984 ; 24190976 ; 23476816
48.1 ; 100 ; 19230308816 ; 33437816 ; 3362724 ; 838 ; 58979655 ; 0.00019121502808325643 ; 425984 ; 34177024 ; 33437816
51.1 ; 100 ; 19511069312 ; 34794040 ; 3411660 ; 849 ; 59685660 ; 0.0001913688791395896 ; 425984 ; 35504128 ; 34794040
53.2 ; 100 ; 19801065848 ; 59744600 ; 3462388 ; 860 ; 60434250 ; 0.00019133091572631872 ; 425984 ; 60416000 ; 59744600
47.1 ; 100 ; 20057935960 ; 33858728 ; 3507325 ; 870 ; 61237071 ; 0.00019104914375053667 ; 425984 ; 34586624 ; 33858728
53.2 ; 100 ; 20346848808 ; 32879712 ; 3557955 ; 881 ; 62019864 ; 0.00019113512761268782 ; 425984 ; 33628160 ; 32879712
53.1 ; 100 ; 20636507176 ; 31153960 ; 3608586 ; 891 ; 62736138 ; 0.00019096150104021706 ; 425984 ; 31883264 ; 31153960
53.5 ; 100 ; 20928469056 ; 49428608 ; 3659645 ; 902 ; 63432340 ; 0.0001908247434056647 ; 425984 ; 50135040 ; 49428608
53.2 ; 100 ; 21218670488 ; 36753368 ; 3710376 ; 913 ; 64117122 ; 0.000190696169716542 ; 425984 ; 37462016 ; 36753368
47 ; 100 ; 21474792544 ; 41713920 ; 3755214 ; 923 ; 64798151 ; 0.00019048458231115818 ; 425984 ; 42418176 ; 41713920
52.9 ; 100 ; 21763160464 ; 41702960 ; 3805659 ; 934 ; 65756765 ; 0.00019069115702052808 ; 425984 ; 42418176 ; 41702960
52.4 ; 100 ; 22048270992 ; 25926560 ; 3855570 ; 945 ; 66634353 ; 0.00019081721190533489 ; 425984 ; 26656768 ; 25926560
53.6 ; 100 ; 22340982352 ; 31068960 ; 3906735 ; 956 ; 67337977 ; 0.00019079521307603891 ; 425984 ; 31784960 ; 31068960
53.2 ; 100 ; 22630979320 ; 26956032 ; 3957467 ; 967 ; 68122799 ; 0.00019077958518490633 ; 425984 ; 27680768 ; 26956032
53.1 ; 100 ; 22919891088 ; 29863040 ; 4008047 ; 978 ; 68845332 ; 0.00019067448268674563 ; 425984 ; 30613504 ; 29863040
53.1 ; 100 ; 23209886840 ; 30818112 ; 4058734 ; 989 ; 69484054 ; 0.0001905859808866268 ; 425984 ; 31547392 ; 30818112
52.8 ; 100 ; 23498121520 ; 46776200 ; 4109091 ; 1000 ; 70062206 ; 0.000190396923050414 ; 425984 ; 47489024 ; 46776200
42.5 ; 100 ; 23729599472 ; 43624064 ; 4149649 ; 1009 ; 70590622 ; 0.00018986572075762402 ; 425984 ; 44335104 ; 43624064
52.5 ; 100 ; 24015252904 ; 36891680 ; 4199661 ; 1020 ; 71240022 ; 0.0001897577714538243 ; 425984 ; 37625856 ; 36891680
49.6 ; 100 ; 24286240488 ; 44782792 ; 4247018 ; 1029 ; 71791235 ; 0.00018936416154955856 ; 425984 ; 45481984 ; 44782792
52.6 ; 100 ; 24572979336 ; 30612216 ; 4297177 ; 1039 ; 72598443 ; 0.0001892472616537626 ; 425984 ; 31326208 ; 30612216
47.1 ; 100 ; 24829848680 ; 28492400 ; 4342110 ; 1049 ; 73324691 ; 0.00018891989381618677 ; 425984 ; 29155328 ; 28492400
46.7 ; 100 ; 25083666960 ; 40439208 ; 4386569 ; 1059 ; 74076125 ; 0.00018903571396060743 ; 425984 ; 41148416 ; 40439208
53.8 ; 100 ; 25377463872 ; 41392752 ; 4437915 ; 1071 ; 75016253 ; 0.0001893158349353846 ; 425984 ; 42115072 ; 41392752
52.6 ; 100 ; 25664949344 ; 34840888 ; 4488125 ; 1083 ; 75929830 ; 0.00018951815897733538 ; 425984 ; 35479552 ; 34840888
51.6 ; 100 ; 25943679720 ; 34307800 ; 4537125 ; 1094 ; 76727200 ; 0.00018969936498149093 ; 425984 ; 35028992 ; 34307800
51.5 ; 100 ; 26226817048 ; 27114232 ; 4586436 ; 1106 ; 77626539 ; 0.00018972309517110213 ; 425984 ; 27795456 ; 27114232
47.7 ; 100 ; 26486739752 ; 36287544 ; 4631940 ; 1116 ; 78257590 ; 0.00018951050493108386 ; 425984 ; 37011456 ; 36287544
50.7 ; 100 ; 26763160360 ; 61439856 ; 4680291 ; 1125 ; 78892706 ; 0.00018939963476592657 ; 458752 ; 62103552 ; 61439856
45.3 ; 100 ; 27007750688 ; 25362048 ; 4723271 ; 1135 ; 79568866 ; 0.00018915561681459098 ; 425984 ; 26116096 ; 25362048
53.7 ; 100 ; 27301883560 ; 45910032 ; 4774618 ; 1146 ; 80376255 ; 0.00018917876116411706 ; 425984 ; 46620672 ; 45910032
53.4 ; 100 ; 27592422920 ; 46955032 ; 4825478 ; 1157 ; 81171130 ; 0.0001893226512895044 ; 425984 ; 47644672 ; 46955032
53.4 ; 100 ; 27884590472 ; 36735888 ; 4876502 ; 1169 ; 81960192 ; 0.00018932334392342826 ; 425984 ; 37453824 ; 36735888
53.7 ; 100 ; 28177844128 ; 43904864 ; 4927752 ; 1180 ; 82666923 ; 0.0001893138427627825 ; 425984 ; 44597248 ; 43904864
52.1 ; 100 ; 28462409464 ; 33473608 ; 4977482 ; 1191 ; 83340699 ; 0.0001892282735073728 ; 425984 ; 34242560 ; 33473608
52.8 ; 100 ; 28749692328 ; 49140960 ; 5027780 ; 1202 ; 84084101 ; 0.00018935833116498027 ; 425984 ; 49848320 ; 49140960
53.3 ; 100 ; 29040435960 ; 34962296 ; 5078604 ; 1213 ; 84974994 ; 0.00018939960582546844 ; 425984 ; 35708928 ; 34962296
52.3 ; 100 ; 29325340168 ; 42295608 ; 5128466 ; 1223 ; 85610050 ; 0.00018926388756440723 ; 425984 ; 42983424 ; 42295608
53.4 ; 100 ; 29616627792 ; 32849992 ; 5179388 ; 1235 ; 86407905 ; 0.00018929582780751679 ; 425984 ; 33579008 ; 32849992
41.4 ; 100 ; 29842880480 ; 61922616 ; 5218959 ; 1243 ; 86896153 ; 0.00018907203450772636 ; 425984 ; 62603264 ; 61922616
46.3 ; 100 ; 30094321936 ; 30382856 ; 5263033 ; 1253 ; 87506938 ; 0.00018860706487610626 ; 425984 ; 31121408 ; 30382856
49.5 ; 100 ; 30364429488 ; 39063992 ; 5310250 ; 1264 ; 88446155 ; 0.00018873528927707884 ; 425984 ; 39796736 ; 39063992
37.9 ; 100 ; 30571674200 ; 46425664 ; 5346498 ; 1272 ; 89174361 ; 0.0001885883179837614 ; 425984 ; 47120384 ; 46425664
47.6 ; 100 ; 30831802408 ; 25112456 ; 5391962 ; 1282 ; 89889183 ; 0.000188273413280106 ; 425984 ; 25853952 ; 25112456
53 ; 100 ; 31120171000 ; 48938296 ; 5442444 ; 1292 ; 90530823 ; 0.00018818149483380505 ; 425984 ; 49627136 ; 48938296
53.5 ; 100 ; 31411460096 ; 49217008 ; 5493410 ; 1303 ; 91164261 ; 0.00018804464363596186 ; 425984 ; 49897472 ; 49217008
51.8 ; 100 ; 31694189856 ; 36916152 ; 5542853 ; 1314 ; 91853317 ; 0.00018789621353045816 ; 425984 ; 37658624 ; 36916152
53.9 ; 100 ; 31985278568 ; 41077008 ; 5593992 ; 1325 ; 92637128 ; 0.00018804224976427578 ; 425984 ; 41779200 ; 41077008
37.3 ; 100 ; 32191637552 ; 44447712 ; 5629877 ; 1333 ; 93087641 ; 0.00018751188681005325 ; 425984 ; 45162496 ; 44447712
52.4 ; 100 ; 32476748528 ; 37830952 ; 5679796 ; 1345 ; 94073713 ; 0.00018783287018497548 ; 425984 ; 38543360 ; 37830952
45.6 ; 100 ; 32725677304 ; 40382656 ; 5723317 ; 1355 ; 94814735 ; 0.00018769592089198402 ; 425984 ; 41099264 ; 40382656
52.5 ; 100 ; 33011798712 ; 44937472 ; 5773374 ; 1366 ; 95495277 ; 0.00018770891211274904 ; 425984 ; 45613056 ; 44937472
52.7 ; 100 ; 33299695616 ; 39376704 ; 5823675 ; 1377 ; 96194762 ; 0.0001877138626621489 ; 425984 ; 40083456 ; 39376704
46.7 ; 100 ; 33554188000 ; 39984216 ; 5868227 ; 1387 ; 96996107 ; 0.00018769464859337066 ; 425984 ; 40697856 ; 39984216
53 ; 100 ; 33843098360 ; 37136328 ; 5918761 ; 1398 ; 97740310 ; 0.0001876625073384213 ; 425984 ; 37863424 ; 37136328
47.1 ; 100 ; 34100172680 ; 39274224 ; 5963699 ; 1408 ; 98495488 ; 0.00018751959278735805 ; 425984 ; 40017920 ; 39274224
46.7 ; 100 ; 34354665432 ; 46522160 ; 6008253 ; 1416 ; 99040925 ; 0.00018719714262361868 ; 425984 ; 47202304 ; 46522160
52.8 ; 100 ; 34642489648 ; 34553704 ; 6058595 ; 1427 ; 99857641 ; 0.0001871615756501453 ; 425984 ; 35291136 ; 34553704
51 ; 100 ; 34920743960 ; 30482712 ; 6107235 ; 1437 ; 100451180 ; 0.00018700799321589337 ; 425984 ; 31227904 ; 30482712
52.2 ; 100 ; 35204562344 ; 38868880 ; 6156957 ; 1448 ; 101217745 ; 0.0001869744096459953 ; 425984 ; 39600128 ; 38868880
45.8 ; 100 ; 35454913880 ; 45268168 ; 6200709 ; 1457 ; 101776726 ; 0.0001867335375148506 ; 425984 ; 45973504 ; 45268168
51.8 ; 100 ; 35737307952 ; 41618408 ; 6250103 ; 1468 ; 102581954 ; 0.0001867729409057945 ; 425984 ; 42328064 ; 41618408
46.5 ; 100 ; 35991124016 ; 30531712 ; 6294476 ; 1478 ; 103414231 ; 0.000186867852219329 ; 425984 ; 31219712 ; 30531712
51.1 ; 100 ; 36269511824 ; 27271432 ; 6343202 ; 1489 ; 104258404 ; 0.0001870047264342286 ; 425984 ; 28008448 ; 27271432
46.2 ; 100 ; 36520073368 ; 43415760 ; 6387139 ; 1498 ; 104876046 ; 0.00018674433285057206 ; 425984 ; 44138496 ; 43415760
28.8 ; 100 ; 36678851408 ; 28781968 ; 6414805 ; 1504 ; 105248734 ; 0.00018611666473003564 ; 425984 ; 29523968 ; 28781968
44.7 ; 100 ; 36922819512 ; 59633632 ; 6457504 ; 1513 ; 105813625 ; 0.00018595174231492533 ; 425984 ; 60301312 ; 59633632
52.5 ; 100 ; 37209014936 ; 23415064 ; 6507564 ; 1525 ; 106664913 ; 0.0001860302499169155 ; 425984 ; 24109056 ; 23415064
52.6 ; 100 ; 37496295368 ; 44818712 ; 6557771 ; 1535 ; 107286851 ; 0.00018598117521718982 ; 425984 ; 45531136 ; 44818712
47.7 ; 100 ; 37755881376 ; 53016960 ; 6603224 ; 1544 ; 107926213 ; 0.00018582391408650205 ; 425984 ; 53731328 ; 53016960
46.6 ; 100 ; 38007531104 ; 27893856 ; 6647439 ; 1553 ; 108499895 ; 0.00018551196589978184 ; 425984 ; 28622848 ; 27893856
47.6 ; 100 ; 38267994360 ; 65747152 ; 6692945 ; 1563 ; 109708582 ; 0.00018588848047383682 ; 425984 ; 66412544 ; 65747152
47.4 ; 100 ; 38526492976 ; 39845160 ; 6738163 ; 1573 ; 110325365 ; 0.00018562670185816787 ; 425984 ; 40566784 ; 39845160
52.2 ; 100 ; 38812347752 ; 41507472 ; 6788044 ; 1584 ; 111068431 ; 0.00018567716957484164 ; 425984 ; 42205184 ; 41507472
52.1 ; 100 ; 39096707472 ; 40602352 ; 6837767 ; 1595 ; 111753023 ; 0.000185690035614389 ; 425984 ; 41312256 ; 40602352
47.4 ; 100 ; 39355412208 ; 51840552 ; 6882996 ; 1604 ; 112364377 ; 0.0001854725760718154 ; 425984 ; 52527104 ; 51840552
50.7 ; 100 ; 39631084920 ; 38504048 ; 6931292 ; 1615 ; 113012956 ; 0.00018539403204779115 ; 425984 ; 39231488 ; 38504048
53.1 ; 100 ; 39921285520 ; 24854376 ; 6981974 ; 1626 ; 113863766 ; 0.00018537461599209024 ; 425984 ; 25575424 ; 24854376
41.1 ; 100 ; 40145907832 ; 38745072 ; 7021260 ; 1634 ; 114506754 ; 0.00018513049390619194 ; 425984 ; 39485440 ; 38745072
47.4 ; 100 ; 40403864920 ; 40580008 ; 7066427 ; 1644 ; 115221063 ; 0.00018502466304023548 ; 425984 ; 41304064 ; 40580008
52.8 ; 100 ; 40691689656 ; 37787680 ; 7116776 ; 1655 ; 115903880 ; 0.00018501056006155732 ; 425984 ; 38518784 ; 37787680
52.3 ; 100 ; 40976799192 ; 43394920 ; 7166648 ; 1666 ; 116735061 ; 0.00018506287761487893 ; 425984 ; 44105728 ; 43394920
50.8 ; 100 ; 41253761616 ; 40395776 ; 7215095 ; 1676 ; 117495357 ; 0.00018502968734395887 ; 425984 ; 41099264 ; 40395776
46.8 ; 100 ; 41509544208 ; 45394824 ; 7259800 ; 1686 ; 118403642 ; 0.00018515152382172785 ; 425984 ; 46112768 ; 45394824
52 ; 100 ; 41791940696 ; 34336504 ; 7309287 ; 1697 ; 119180807 ; 0.0001851685220008997 ; 425984 ; 35061760 ; 34336504
51.7 ; 100 ; 42073790832 ; 36348600 ; 7358589 ; 1709 ; 120076476 ; 0.00018522546307300083 ; 425984 ; 37003264 ; 36348600
53 ; 100 ; 42363243312 ; 48978424 ; 7409171 ; 1719 ; 120758678 ; 0.00018521564788174556 ; 425984 ; 49643520 ; 48978424
48.7 ; 100 ; 42628260880 ; 57691336 ; 7455576 ; 1729 ; 121636974 ; 0.0001852408194199756 ; 425984 ; 58343424 ; 57691336
50.8 ; 100 ; 42906306808 ; 46866144 ; 7504122 ; 1739 ; 122349344 ; 0.00018512617232119806 ; 425984 ; 47562752 ; 46866144
53 ; 100 ; 43194880472 ; 34860032 ; 7554614 ; 1751 ; 123322150 ; 0.0001852651128921481 ; 425984 ; 35577856 ; 34860032
47.5 ; 100 ; 43452091856 ; 31747456 ; 7599772 ; 1761 ; 123870695 ; 0.00018508001085417973 ; 425984 ; 32481280 ; 31747456
48.3 ; 100 ; 43716767920 ; 43130072 ; 7645949 ; 1771 ; 124580680 ; 0.00018505493963419666 ; 425984 ; 43851776 ; 43130072
52.2 ; 100 ; 44001332664 ; 50006296 ; 7695726 ; 1782 ; 125364095 ; 0.00018512842085773528 ; 425984 ; 50675712 ; 50006296
